PNR,HFAUDD,year
74861439,3314,2015
53844026,3052,2015
55506113,5592,2015
70017560,5756,2015
25328970,5880,2015
59009146,6672,2015
33521162,9481,2015
62133303,3345,2015
24903882,8359,2015
88092192,8349,2015
73790255,9493,2015
57604951,6740,2015
09053726,8918,2015
98075906,5592,2015
86064164,5616,2015
52959167,9339,2015
62771521,5492,2015
27640746,5913,2015
24109963,8852,2015
40103121,5757,2015
24588503,8628,2015
18275985,8552,2015
88676573,8887,2015
03107034,3314,2015
76124288,9668,2015
29254801,5963,2015
50758756,8818,2015
59938494,7220,2015
30957734,5757,2015
21953989,9469,2015
02856549,6818,2015
04848181,6107,2015
58797136,8368,2015
83902026,9518,2015
67814422,3330,2015
54038970,8999,2015
65020698,7945,2015
56965123,7045,2015
43470539,3355,2015
00923045,6865,2015
02569184,8511,2015
76104694,6546,2015
20752558,3139,2015
03226424,8231,2015
86904320,9491,2015
41027241,6396,2015
32169505,5535,2015
56338837,8305,2015
50825226,8972,2015
93648563,6413,2015
91838162,7415,2015
32888496,3147,2015
14507424,5851,2015
58674039,9504,2015
32393640,8019,2015
19609529,0680,2015
00600607,3089,2015
29609885,3151,2015
79420250,7862,2015
92040510,9047,2015
11042936,6420,2015
52387029,9430,2015
11233153,0170,2015
89666109,6716,2015
63534813,3084,2015
52827586,6556,2015
04948509,8839,2015
70635530,3029,2015
48372659,8322,2015
37883589,6408,2015
12097193,3810,2015
73887896,6930,2015
25577951,9410,2015
54248408,9518,2015
23361872,7063,2015
44847857,3099,2015
94391537,8969,2015
94453379,6399,2015
49017139,7030,2015
39148547,8245,2015
93716931,9052,2015
25757832,0990,2015
77214828,6424,2015
42954390,8205,2015
94502276,5364,2015
32705878,9057,2015
37018804,7065,2015
52746327,7181,2015
05500011,6421,2015
17732312,8979,2015
39222013,7090,2015
65748657,6804,2015
84097737,6380,2015
64755074,8292,2015
98377598,3076,2015
20052112,3086,2015
38164024,9416,2015
40198210,5535,2015
75195722,9052,2015
65597458,5615,2015
36980234,7427,2015
14644922,6297,2015
53708381,3134,2015
92058957,8853,2015
45774256,7970,2015
88750974,3334,2015
13390632,3077,2015
20968553,3086,2015
88599777,3120,2015
41723900,8326,2015
64113492,8370,2015
26451594,3005,2015
51216633,6100,2015
95487079,8859,2015
01114256,5491,2015
88866839,8901,2015
13583676,8081,2015
71602925,8841,2015
65384340,0721,2015
94957580,7849,2015
88962616,3014,2015
63471081,8924,2015
45716481,8440,2015
89440281,5846,2015
06657249,5822,2015
15373748,8873,2015
45963720,8919,2015
51958977,8234,2015
61828535,8852,2015
62516719,8366,2015
53050192,5277,2015
95961163,5310,2015
59046512,5347,2015
98658150,9225,2015
78684035,8522,2015
26123927,8375,2015
22901657,3116,2015
79481041,5822,2015
98268185,3125,2015
98411728,7090,2015
32712050,3091,2015
20851586,8916,2015
20481411,8211,2015
60937521,5720,2015
04796229,8868,2015
75411805,5933,2015
55595825,5385,2015
52279706,6145,2015
15761617,3096,2015
81053464,3005,2015
66531096,3101,2015
94279866,9264,2015
00216526,8915,2015
74151966,8305,2015
38191455,3000,2015
35048647,5677,2015
39077804,7970,2015
56829639,6113,2015
00429492,7232,2015
29351552,6718,2015
14139769,5243,2015
10098138,8352,2015
18912238,5995,2015
84083697,8803,2015
52596096,8838,2015
78326314,8995,2015
05364097,5449,2015
77201973,5445,2015
09202901,5276,2015
28194054,8853,2015
42745454,7183,2015
15809777,3173,2015
25483054,8360,2015
67540372,7752,2015
04913786,8333,2015
03807552,3158,2015
56946578,3147,2015
09953944,7907,2015
73037884,5739,2015
84294697,8326,2015
24950169,7112,2015
25076210,7138,2015
99782476,3331,2015
37161689,5597,2015
69469040,5620,2015
29566966,9469,2015
53435276,7220,2015
34549592,8300,2015
02764258,3101,2015
46019881,8326,2015
50066602,5127,2015
64648997,7365,2015
48776051,5945,2015
85380504,7951,2015
99099073,9465,2015
15674587,7335,2015
72393994,6184,2015
29711071,9258,2015
90991483,3125,2015
57294524,3152,2015
32026604,0151,2015
36299869,5277,2015
03035799,7147,2015
15063296,8930,2015
60053051,8157,2015
26119380,3005,2015
55238516,3146,2015
29984980,6744,2015
52638922,8118,2015
58472780,0172,2015
87849575,7230,2015
15913170,5743,2015
04396850,6890,2015
88190414,7170,2015
72903200,3078,2015
39601193,6800,2015
38978839,6556,2015
54315914,3002,2015
60235232,8526,2015
89785030,9686,2015
41235254,7116,2015
19919819,8093,2015
17994287,5358,2015
02222228,3122,2015
55660206,8840,2015
82494603,6536,2015
35197093,8851,2015
65975704,9470,2015
56211081,6825,2015
47681244,8803,2015
06616275,3029,2015
84806961,3307,2015
91148703,8095,2015
55971392,3030,2015
25508655,8946,2015
97910720,9717,2015
72296613,6457,2015
72473949,5798,2015
13439195,8026,2015
36053471,7063,2015
98956637,7946,2015
31926662,9264,2015
83327923,8306,2015
30375009,8095,2015
64600888,9050,2015
53784860,8971,2015
10730854,8837,2015
22227216,3005,2015
87049581,3134,2015
40070618,3314,2015
72467936,3139,2015
88145229,8969,2015
33853051,7045,2015
52105378,8232,2015
13136740,5841,2015
91215336,8186,2015
70268511,3347,2015
57044806,3160,2015
01154296,3163,2015
37072347,8912,2015
88649352,8958,2015
39492693,8841,2015
03146175,3160,2015
08181685,5939,2015
16930780,3173,2015
16183143,6606,2015
30493369,5329,2015
19367362,3109,2015
26834033,7365,2015
57146212,6266,2015
65691099,3089,2015
79791679,5431,2015
66495450,3109,2015
94550210,3330,2015
05381542,3316,2015
01516090,8330,2015
96603655,9225,2015
33890024,5427,2015
18016292,8235,2015
93937350,9391,2015
94481885,5844,2015
19164332,5976,2015
92654963,6425,2015
16317290,9395,2015
05044691,7945,2015
59916112,5620,2015
24901729,8841,2015
68603809,5457,2015
46179127,7170,2015
01149617,7427,2015
78239498,6421,2015
03641795,9051,2015
02915970,7902,2015
48004139,6145,2015
95099379,5839,2015
88022426,6560,2015
52963469,8325,2015
37538071,5975,2015
43709893,6421,2015
88818432,7848,2015
13635468,8317,2015
11018740,5166,2015
20849624,0630,2015
10599674,8309,2015
05269564,3139,2015
81067209,8333,2015
96183672,5427,2015
95686771,3334,2015
47889502,3024,2015
28562172,6822,2015
75707778,9390,2015
85136811,5270,2015
32413876,5756,2015
99477511,5385,2015
72409649,8912,2015
38253060,9414,2015
73063786,6823,2015
65227961,3134,2015
28487361,7155,2015
83741447,5127,2015
30496801,3055,2015
46523769,8077,2015
33826754,5485,2015
53446503,5733,2015
27360804,7081,2015
01500346,5804,2015
93265575,0545,2015
55541351,9051,2015
92347726,7849,2015
29152708,8931,2015
12709321,5658,2015
33691224,7953,2015
41734376,8561,2015
36053952,8363,2015
17459395,5788,2015
58167936,3109,2015
92816004,5535,2015
75223422,3029,2015
49975106,8375,2015
73034768,9258,2015
15280101,7335,2015
33037825,8305,2015
43656008,5500,2015
99160155,5839,2015
06349532,7754,2015
34084598,8309,2015
65483454,9430,2015
91746259,6991,2015
30827809,6457,2015
98852750,3152,2015
10892231,6401,2015
30601887,6494,2015
14534210,9481,2015
57091742,3011,2015
74447974,6145,2015
48109216,0600,2015
98431147,5716,2015
34610067,8822,2015
79187621,8263,2015
13024635,8211,2015
42849289,9054,2015
84528525,7923,2015
63291988,3035,2015
49141067,8809,2015
03291530,8868,2015
80755831,3345,2015
93453872,5592,2015
33796776,8995,2015
68859150,6321,2015
29720597,5400,2015
27369597,8586,2015
53608037,6825,2015
98868823,0725,2015
68235005,3307,2015
81065817,9556,2015
90211934,6424,2015
39689503,6804,2015
46462029,8875,2015
80434865,8969,2015
88026489,3336,2015
08813268,7847,2015
43147252,5596,2015
84925063,3047,2015
29371214,9841,2015
78603467,8956,2015
20058138,5400,2015
09241622,3341,2015
27468676,6125,2015
35809753,5589,2015
18339588,6137,2015
15118824,8235,2015
85418578,8867,2015
97475662,5679,2015
04437737,5114,2015
30114510,8835,2015
11269825,7847,2015
76445306,3052,2015
11552409,6262,2015
54838582,8169,2015
02669981,8946,2015
61980775,7230,2015
33483327,5387,2015
93177665,6142,2015
63210233,5967,2015
02440886,8095,2015
93420985,6592,2015
22877551,8833,2015
16198541,0175,2015
08830953,9668,2015
72889774,0707,2015
69662090,7190,2015
56069630,8152,2015
08415874,3341,2015
51055596,9054,2015
23685596,7754,2015
92689743,9556,2015
87327151,3127,2015
01535478,8235,2015
98168848,9487,2015
84924192,0707,2015
41088641,3048,2015
57179561,8272,2015
35639768,8305,2015
14235652,7183,2015
44739494,3012,2015
46389982,8132,2015
31614306,5964,2015
03968795,3162,2015
76498506,9504,2015
73895568,9493,2015
02761996,7970,2015
58599653,8097,2015
86146535,0620,2015
69904018,3224,2015
15216291,6588,2015
52755359,6590,2015
66649785,8956,2015
99394014,5457,2015
50967292,3307,2015
69247162,8234,2015
55374674,6554,2015
46713973,8375,2015
52457519,8332,2015
31271423,8972,2015
97793871,6418,2015
83802944,8140,2015
33333729,3078,2015
97449046,5336,2015
44018243,8375,2015
96429056,5913,2015
19337318,6718,2015
02326176,0172,2015
92640206,6262,2015
25084354,3024,2015
45979424,3091,2015
60485036,9258,2015
31548672,8300,2015
14395143,3330,2015
50023411,8326,2015
28985983,8892,2015
97739655,5844,2015
69400888,5615,2015
29131835,8140,2015
51834360,8231,2015
21736060,6418,2015
73443946,8841,2015
78297934,3091,2015
37654163,5499,2015
90847784,7160,2015
08370073,6263,2015
85187195,5658,2015
43375860,6718,2015
96660803,8840,2015
69425867,9487,2015
80064756,5387,2015
50239700,8232,2015
48905156,6650,2015
68080518,9047,2015
73596994,3224,2015
88596827,6839,2015
59655650,5759,2015
96420968,6047,2015
25052150,5844,2015
96240336,3173,2015
86725976,8853,2015
83357168,0173,2015
53040672,9416,2015
41182220,5237,2015
80611295,7220,2015
08108824,8994,2015
68243265,8311,2015
75707224,3048,2015
60402522,6184,2015
84896946,6401,2015
68374583,8317,2015
63192056,3109,2015
60926004,3345,2015
30048949,7362,2015
21823855,8211,2015
39095565,7140,2015
56778895,5615,2015
59152400,7138,2015
34649474,7752,2015
07585517,7065,2015
13180879,9225,2015
48551497,3104,2015
79289238,3077,2015
89384286,8306,2015
45403509,8346,2015
07228287,6424,2015
65349542,3005,2015
10953405,7752,2015
17978804,5717,2015
43914386,5593,2015
69661994,7133,2015
22303820,0695,2015
06226681,8839,2015
62892252,8329,2015
89530230,8851,2015
50722558,5658,2015
51847427,8970,2015
26209577,5431,2015
38907080,9400,2015
76091048,5811,2015
69780116,6556,2015
15626105,9400,2015
79669895,8094,2015
82804275,8918,2015
19383883,8345,2015
60052289,6424,2015
59024649,6270,2015
51118577,5911,2015
50215321,5449,2015
70374314,5951,2015
41902091,5679,2015
26262188,5429,2015
36398334,9404,2015
42589201,5968,2015
77067473,5427,2015
92883367,6820,2015
98631645,8832,2015
57986240,8311,2015
08718097,8380,2015
87538363,6426,2015
10109729,8265,2015
82012770,8381,2015
77357522,5387,2015
30881473,9037,2015
04526017,8914,2015
28650845,5733,2015
73174941,8853,2015
56286326,9049,2015
68785353,5798,2015
88258800,8370,2015
06962337,8899,2015
54567459,3020,2015
09901893,7147,2015
01781118,8629,2015
77729538,8205,2015
48689737,9518,2015
56454720,6906,2015
71931010,3014,2015
75339735,8386,2015
45779699,7951,2015
39164501,3104,2015
15561730,9390,2015
97757039,6813,2015
48578261,5470,2015
20388813,6158,2015
31042008,8849,2015
74876902,6813,2015
11541189,3035,2015
47914456,8918,2015
52121496,6494,2015
69251045,5798,2015
12225217,8134,2015
39655942,9038,2015
28282953,8321,2015
14712877,8367,2015
33908212,8116,2015
35861488,3088,2015
77180681,5431,2015
84583079,3048,2015
48050070,5465,2015
42489943,5620,2015
47620846,8375,2015
52438958,9430,2015
52731879,3158,2015
39042568,9491,2015
61315653,3039,2015
19108603,7923,2015
04752188,7362,2015
39533788,8586,2015
53587654,3158,2015
44323555,8971,2015
66077257,6456,2015
38257490,9404,2015
62509086,9668,2015
50768840,7184,2015
47378937,8386,2015
33903424,9668,2015
57455390,8882,2015
15049418,5458,2015
29420906,7946,2015
03144745,5880,2015
70895262,0630,2015
66019918,5989,2015
17080744,8843,2015
02866656,6105,2015
96491664,9487,2015
01299867,6409,2015
22585128,8320,2015
60777481,5459,2015
68743033,8902,2015
99229838,3166,2015
49423924,3102,2015
36418887,8867,2015
44300742,6130,2015
63703162,9400,2015
64372240,3062,2015
53543515,6401,2015
08252975,8360,2015
91639150,8901,2015
37692920,3147,2015
34734860,5465,2015
46061959,3311,2015
42307189,3091,2015
57218580,9398,2015
10725828,6396,2015
18274595,8875,2015
10345716,6408,2015
35203087,0990,2015
58942820,8822,2015
53929402,6604,2015
60030559,8114,2015
95149484,8623,2015
08187022,8914,2015
60622522,0176,2015
24350908,5978,2015
98981106,8956,2015
94228800,6646,2015
50190894,6005,2015
39842359,8321,2015
63248762,9518,2015
21734590,6590,2015
95594819,5620,2015
85782032,8916,2015
89519071,8511,2015
14648458,8812,2015
52153592,3161,2015
33048345,9430,2015
40427128,3078,2015
57950682,8807,2015
70582643,8940,2015
58530794,3347,2015
29939363,5400,2015
38217911,7090,2015
18696387,9620,2015
57831943,9390,2015
11609646,7189,2015
62807124,8969,2015
97688666,8329,2015
05829286,3109,2015
07420685,5839,2015
02887356,5620,2015
81501157,3103,2015
48329635,7030,2015
06695499,3153,2015
18492575,5449,2015
87578817,8803,2015
27380512,8026,2015
54449208,9258,2015
78563624,9390,2015
86670734,8329,2015
40987153,5839,2015
38940701,6810,2015
44951775,5844,2015
74032899,5741,2015
25256833,8332,2015
79738333,8227,2015
41223355,8231,2015
09919554,8931,2015
30027754,3029,2015
84887042,8828,2015
81810238,6384,2015
80193321,9717,2015
25515546,8856,2015
18811493,5551,2015
03807946,8320,2015
12936385,8972,2015
45593707,9414,2015
21671624,5774,2015
77947751,9264,2015
50661479,6425,2015
55020138,6184,2015
89551207,3330,2015
52509281,5157,2015
85803100,6184,2015
93230654,8227,2015
11162736,7183,2015
44221002,5743,2015
35754649,9518,2015
98857330,5982,2015
79279365,3028,2015
91960404,3047,2015
11064149,5774,2015
25745539,9047,2015
62273482,8155,2015
23758720,3071,2015
40108518,8631,2015
09110143,5606,2015
09758773,7063,2015
09242862,6570,2015
13520443,6322,2015
30206614,6147,2015
07156486,3147,2015
71454564,8970,2015
49594383,9717,2015
71564560,6101,2015
00951514,7190,2015
92221257,8326,2015
38931943,6270,2015
81312990,0702,2015
59752589,8042,2015
60410702,8344,2015
23896313,9395,2015
01956506,8937,2015
30809880,3314,2015
13376251,5535,2015
11121299,7101,2015
78733271,5623,2015
12334552,3345,2015
81568119,8345,2015
80995301,8670,2015
20097753,9390,2015
53455693,8822,2015
69032087,8969,2015
29486648,3125,2015
93588656,9465,2015
44454099,8338,2015
56501120,7190,2015
92339736,6847,2015
85562476,6267,2015
12920833,9047,2015
90872097,5596,2015
13581253,8931,2015
22868928,6266,2015
46079355,5533,2015
77979781,8969,2015
54763117,8882,2015
57321523,7230,2015
99390303,8338,2015
29647736,3224,2015
55034263,0154,2015
22066742,0620,2015
31882260,8933,2015
65660359,8970,2015
06757640,7133,2015
39413216,3163,2015
20922578,3005,2015
23876685,5788,2015
65624531,8853,2015
86670026,9668,2015
72490534,5435,2015
52567895,6861,2015
04982544,6409,2015
45372892,0708,2015
65510735,8510,2015
11308367,7138,2015
03131186,8311,2015
33455780,8039,2015
53165886,6580,2015
73979209,7063,2015
22704921,5224,2015
47049914,7090,2015
57573081,8105,2015
53214949,8970,2015
35494025,8211,2015
58342140,7090,2015
36600244,6046,2015
63102646,8386,2015
36466010,5811,2015
85089067,3224,2015
76015789,8892,2015
24262262,7190,2015
49910338,5179,2015
46037241,0176,2015
77583019,8873,2015
84568328,8871,2015
25914626,8864,2015
39378196,6398,2015
85240660,3219,2015
64979902,6262,2015
04662048,0595,2015
41290705,6262,2015
79021845,8352,2015
47667639,6800,2015
18115900,6101,2015
31588980,5770,2015
23543674,8505,2015
21107075,8079,2015
26807738,5803,2015
46339159,6399,2015
14601869,9518,2015
61181904,8902,2015
12381254,9264,2015
21274623,3147,2015
20739685,8336,2015
36266204,9487,2015
00458127,8118,2015
78001426,3105,2015
01544627,7187,2015
87672721,8337,2015
27175731,6740,2015
16394335,3345,2015
64061071,7065,2015
91790926,7901,2015
49458473,5387,2015
39805094,5770,2015
00551441,8876,2015
77450973,3102,2015
33398129,3330,2015
40767381,5403,2015
78503113,8884,2015
35930715,6890,2015
37657621,3035,2015
09129831,8416,2015
12258234,9400,2015
36501653,3347,2015
03144205,3020,2015
59313818,3126,2015
38081643,5942,2015
32561079,8235,2015
33280619,3147,2015
04935423,0173,2015
14683191,8809,2015
39906962,8906,2015
89872938,3029,2015
74517612,3142,2015
69604596,8861,2015
19759346,6064,2015
86243650,8891,2015
97193711,8041,2015
54428698,8833,2015
66613428,5400,2015
95134558,3314,2015
63416091,7932,2015
98240535,5688,2015
04459419,0179,2015
67471181,8349,2015
52984521,3027,2015
27691442,8892,2015
50668419,5943,2015
73856443,3331,2015
90172090,8370,2015
57304463,8322,2015
79139917,5758,2015
58775837,5757,2015
77622624,7181,2015
77194290,3066,2015
80931368,0990,2015
66050752,8969,2015
00958181,5075,2015
79114583,5774,2015
35173824,8843,2015
76212478,8838,2015
87579289,7070,2015
41177200,9054,2015
98825192,8446,2015
45197098,5597,2015
61908713,5111,2015
81321253,6296,2015
29824151,8140,2015
35808141,6839,2015
18402928,6421,2015
08072286,5880,2015
14375902,3139,2015
01955223,8635,2015
98584023,6536,2015
55298566,5843,2015
33735896,8306,2015
40015538,6534,2015
44738571,8937,2015
00485214,6457,2015
10456194,8883,2015
45759386,9556,2015
81558858,8822,2015
66437265,9518,2015
81334887,8631,2015
05002402,8837,2015
47562003,6426,2015
04630786,5713,2015
11930986,7138,2015
68921851,5658,2015
73579865,5245,2015
79457568,8979,2015
19688322,5759,2015
77184066,9686,2015
80131164,5844,2015
21216649,3099,2015
96065335,5271,2015
30455630,8311,2015
71398254,8296,2015
12370800,5942,2015
78225598,5717,2015
44076245,6145,2015
30386454,9047,2015
69316475,8822,2015
81879060,5387,2015
31516463,8341,2015
37397945,6142,2015
02017354,6420,2015
73402356,5839,2015
76983317,8813,2015
64191987,0176,2015
05919317,5880,2015
76406122,7902,2015
09222886,0695,2015
46518505,9054,2015
22364573,6000,2015
01219277,9404,2015
74037049,8902,2015
82716580,5947,2015
24067125,6399,2015
08521499,9393,2015
76203356,8956,2015
73852477,8077,2015
03947108,0725,2015
88836312,7922,2015
72397669,3330,2015
19380236,3060,2015
95404600,6536,2015
41489823,9556,2015
53013563,8940,2015
27778069,8164,2015
31075898,5332,2015
96547326,8381,2015
20299967,6865,2015
50432548,8077,2015
69363878,5844,2015
82495398,9481,2015
55115779,9487,2015
28549363,6804,2015
37999948,6125,2015
12656422,8873,2015
13157871,7922,2015
98174822,8871,2015
38744983,5680,2015
05141360,9054,2015
06723342,8337,2015
46922712,8899,2015
23667611,9258,2015
34839261,5798,2015
16783318,5621,2015
29546954,6399,2015
78269304,8187,2015
87833247,6380,2015
35873423,6991,2015
42304701,3102,2015
23903966,8231,2015
19279723,9394,2015
95854818,3077,2015
06146313,8813,2015
35562474,9057,2015
49788953,5469,2015
16126664,3341,2015
03601345,3345,2015
14462067,5403,2015
58698638,3029,2015
29080324,9410,2015
63180451,8149,2015
